Date	Time	GlobRad	Tair	Rhair	Windspeed
22/11/2022	6	0	-0.6	95.1	2.8
22/11/2022	7	0	-0.2	95.1	3.7
22/11/2022	8	5	0.1	95.1	3.9
22/11/2022	9	35.4	0.4	92.9	4.4
22/11/2022	10	50.5	0.9	92.3	4.2
22/11/2022	11	47.6	1.3	90.7	3.8
22/11/2022	12	66.2	1.9	90.1	3.8
22/11/2022	13	19	1.9	91.7	3.6
22/11/2022	14	17.2	1.8	93.6	4.5
22/11/2022	15	7.5	1.4	94.4	4.2
22/11/2022	16	0.6	1.3	95.2	4.4
22/11/2022	17	0	1.6	95.2	4
22/11/2022	18	0.1	2.6	95.2	4
22/11/2022	19	0.4	3	95.2	4.8
22/11/2022	20	0.1	3.1	95.2	4.7
22/11/2022	21	0	3.1	95.2	4
22/11/2022	22	0.1	3.1	95.2	3.8
22/11/2022	23	0	3	95.1	4
23/11/2022	0	0	2.8	95.1	3.4
23/11/2022	1	0	2.6	95.1	4.2
23/11/2022	2	0	2.5	95.1	4.2
23/11/2022	3	0	2.5	95.1	3.6
23/11/2022	4	0	2.7	95.1	3.1
23/11/2022	5	0	2.9	95.1	3.4
23/11/2022	6	0.1	3.1	95.1	3.8
23/11/2022	7	0.2	3.4	95.1	3.8
23/11/2022	8	2.5	3.7	95.1	3.5
23/11/2022	9	13.1	4.2	95.1	3.9
23/11/2022	10	23.8	4.4	95.1	4.3
23/11/2022	11	41.6	4.4	95.1	4.7
23/11/2022	12	30.6	4.7	95.1	4.2
23/11/2022	13	28.1	5.1	95.1	4.1
23/11/2022	14	22.9	5.3	95.1	4.2
23/11/2022	15	4.8	5.3	95.1	4.3
23/11/2022	16	0.8	5.5	95.1	4.8
23/11/2022	17	0	5.7	95.1	4.7
23/11/2022	18	0	5.8	95.1	4.9
23/11/2022	19	0.2	5.8	95.1	4.6
23/11/2022	20	0.1	5.8	95.1	4.3
23/11/2022	21	0.6	5.9	95.1	4.6
23/11/2022	22	0.2	6	95.1	4.2
23/11/2022	23	0	6.1	95.1	4.1
24/11/2022	0	0.5	6.1	95.1	3.7
24/11/2022	1	0.3	6.2	95.1	4.3
24/11/2022	2	0.2	6.3	95.2	4.7
24/11/2022	3	0	6.2	95.2	4.7
24/11/2022	4	0	6	95.2	4.4
24/11/2022	5	0.4	6	95.2	4.2
24/11/2022	6	0.7	6	95.2	4.6
24/11/2022	7	0.4	5.9	95.2	4.7
24/11/2022	8	2.8	5.9	95.2	4.5
24/11/2022	9	11.5	6	95.2	4.1
24/11/2022	10	28.2	6.1	95.2	3.9
24/11/2022	11	35	6.1	95.2	3.9
24/11/2022	12	67.6	6.5	95.2	3.6
24/11/2022	13	33.2	6.8	95.2	3.7
24/11/2022	14	26.6	6.9	95.2	3.6
24/11/2022	15	11.1	6.9	95.2	3.7
24/11/2022	16	0.3	6.8	95.2	3.6
24/11/2022	17	0.1	6.8	95.2	3.6
24/11/2022	18	0	6.7	95.2	3.6
24/11/2022	19	0	6.6	95.2	3.6
24/11/2022	20	0.2	6.5	95.2	3.3
24/11/2022	21	0.5	6.5	95.2	3.4
24/11/2022	22	0.2	6.6	95.2	3.4
24/11/2022	23	0.4	6.6	95.2	3.7
25/11/2022	0	0.1	6.7	95.2	3.4
25/11/2022	1	0.1	6.7	95.2	3.5
25/11/2022	2	0	6.7	95.2	3.2
25/11/2022	3	0	6.4	95.2	3.5
25/11/2022	4	0.1	6.3	95.2	4.2
25/11/2022	5	0	6.8	95.2	4.4
25/11/2022	6	0	7.1	94.7	5.1
25/11/2022	7	0	6.8	94.1	5.3
25/11/2022	8	4.1	6.9	94.1	5.1
25/11/2022	9	20.1	7.2	93.3	5
25/11/2022	10	53	7.4	91.6	5.2
25/11/2022	11	29.7	7.4	91	5.2
25/11/2022	12	27.4	7.3	91	5
25/11/2022	13	29.2	7	93.4	5
25/11/2022	14	17.3	6.7	93.9	4.8
25/11/2022	15	6.5	6.5	94.3	4.7
25/11/2022	16	1.2	6.4	94.3	4.5
25/11/2022	17	0.3	6.4	94.3	4.2
25/11/2022	18	0.4	6.4	94.3	4.4
25/11/2022	19	0	6.5	94.3	4
25/11/2022	20	0.3	6.5	94.3	3.9
25/11/2022	21	0.1	6.5	94.3	3.2
25/11/2022	22	0.1	6.5	94.3	3.1
25/11/2022	23	0.1	6.6	94.3	2.7
26/11/2022	0	0.1	6.6	94.3	2.1
26/11/2022	1	0	6.6	94.3	1.9
26/11/2022	2	0.3	6.4	94.3	2.3
26/11/2022	3	0.1	5.9	94.3	2.7
26/11/2022	4	0.1	5.6	95	2.4
26/11/2022	5	0	5.2	95.7	2.3
26/11/2022	6	0.2	4.8	95.7	2.5
26/11/2022	7	0	4.5	95.7	2.3
26/11/2022	8	5	4.2	95.7	2.3
26/11/2022	9	28.9	4.2	95.7	2.7
26/11/2022	10	69.1	4.3	95.7	2.1
26/11/2022	11	114.7	6	95.7	1.6
26/11/2022	12	162.7	7.3	95.7	2
26/11/2022	13	103.5	7.8	95.8	2
26/11/2022	14	62.4	7.5	95.8	2.1
26/11/2022	15	18.9	7.3	95.7	1.8
26/11/2022	16	1.1	7.1	95.7	1.7
26/11/2022	17	0	7	95.7	2.1
26/11/2022	18	0	6.5	95.7	2.3
26/11/2022	19	0	6.5	95.7	2.1
26/11/2022	20	0.1	6.5	95.7	2.1
26/11/2022	21	0.2	7	95.7	2.5
26/11/2022	22	0.1	7.2	95.7	2.7
26/11/2022	23	0.1	7.4	95.7	3.5
27/11/2022	0	0.1	7.3	95.7	3.3
27/11/2022	1	0	7.2	95.7	3.7
27/11/2022	2	0.1	6.9	95.7	3.9
27/11/2022	3	0.2	6.7	95.7	3.4
27/11/2022	4	0	6.7	95.7	3.4
27/11/2022	5	0.1	6.4	95.7	4.1
27/11/2022	6	0	6.3	95.7	4.2
27/11/2022	7	0.1	6.4	95.7	4.1
27/11/2022	8	4	6.7	95.7	4.1
27/11/2022	9	42.1	7	95.7	4.2
27/11/2022	10	80.5	7.3	95.6	4.8
27/11/2022	11	75.1	7.2	94.7	5.2
27/11/2022	12	81.9	7.1	94.6	5.2
27/11/2022	13	56.9	7	94.6	5.3
27/11/2022	14	25.5	6.8	94.4	4.8
27/11/2022	15	7.3	6.6	94	4.4
27/11/2022	16	0.2	6.3	94	4.3
27/11/2022	17	0	6	94	4.3
27/11/2022	18	0	5.9	94	4.2
27/11/2022	19	0	5.6	94	4.6
27/11/2022	20	0	5.4	94	4.3
27/11/2022	21	0	5.3	94	3.8
27/11/2022	22	0	5.1	94.5	3
27/11/2022	23	0	5.1	95.2	3.5
28/11/2022	0	0	5.3	95.2	3.6
28/11/2022	1	0	5.6	94.8	3.5
28/11/2022	2	0	5.7	94.6	3
28/11/2022	3	0	5.9	94.6	3.4
28/11/2022	4	0	5.8	94.6	3.5
28/11/2022	5	0	5.7	94.6	4
28/11/2022	6	0	5.9	94.1	4.1
28/11/2022	7	0	5.9	92.2	4.4
28/11/2022	8	1.7	5.8	91.8	4.9
28/11/2022	9	13.9	5.8	91.8	5.4
28/11/2022	10	31.6	6	91	5.3
28/11/2022	11	36	6.2	89.2	5.5
28/11/2022	12	44.6	6.1	88.2	6.2
28/11/2022	13	27.4	5.7	90.1	5.8
28/11/2022	14	10.1	5.5	90.1	5.1
28/11/2022	15	2.6	5.6	88.3	5.3
28/11/2022	16	0.1	5.7	87.1	4.8
28/11/2022	17	0.1	5.7	87.6	5
28/11/2022	18	0	5.7	86.2	5.3
28/11/2022	19	0.1	5.5	85.8	5.2
28/11/2022	20	0	5.4	83.7	4.5
28/11/2022	21	0	5.3	85.4	3.7
28/11/2022	22	0	5.5	84.4	3.5
28/11/2022	23	0	5.3	87	3.2
29/11/2022	0	0	4.9	91.7	3
29/11/2022	1	0	4.8	91.8	2.9
29/11/2022	2	0	4.8	91	3
29/11/2022	3	0.1	4.7	90.9	2.7
29/11/2022	4	0	4.9	91.2	3
29/11/2022	5	0	5	89.6	3.2
29/11/2022	6	0.1	5	85.8	3.4
29/11/2022	7	0	4.8	84.2	2.8
29/11/2022	8	0.7	4.8	78.5	3
29/11/2022	9	16.3	4.5	79.4	3.7
29/11/2022	10	34.2	4.3	85.7	2
29/11/2022	11	62.4	4.7	86.6	1.9
29/11/2022	12	61.2	4.7	87	1.6
29/11/2022	13	51.4	4.9	86.5	1.8
29/11/2022	14	15.9	4.9	85.7	2.2
29/11/2022	15	5.1	4.7	87.6	1.4
29/11/2022	16	0.4	4.6	89.4	1.6
29/11/2022	17	0	4.6	90.7	1.6
29/11/2022	18	0	4.7	91.2	2
29/11/2022	19	0	4.7	91.2	3.2
29/11/2022	20	0.2	4.3	92.3	2.9
29/11/2022	21	0.1	4.2	90	1.4
29/11/2022	22	0	4	92.3	1
29/11/2022	23	0	3.9	92.4	1.1
30/11/2022	0	0	3.8	92.3	1.2
30/11/2022	1	0	3.6	92	1.2
30/11/2022	2	0	3.4	91.8	1.5
30/11/2022	3	0	3.3	92	1.5
30/11/2022	4	0	3.5	92.3	1.7
30/11/2022	5	0	3.2	92.3	1.4
30/11/2022	6	0	2.5	92.7	0.8
30/11/2022	7	0	2.2	93.4	0.8
30/11/2022	8	2.3	2.3	93.4	1.1
30/11/2022	9	15.2	3	93.4	1.2
30/11/2022	10	48.3	3.5	93.4	2
30/11/2022	11	53	3.9	93.4	1.4
30/11/2022	12	47	3.9	93.4	1.6
30/11/2022	13	42.2	3.7	93.4	1.7
30/11/2022	14	47.1	3.8	93.4	1.2
30/11/2022	15	19	3.8	93.4	1
30/11/2022	16	0.8	3.3	93.4	0.9
30/11/2022	17	0	2.5	93.4	0.5
30/11/2022	18	0	2.1	93.4	0.7
30/11/2022	19	0.1	2.6	93.4	1.7
30/11/2022	20	0	2.5	93.4	1.1
30/11/2022	21	0	2.3	93.4	0.8
30/11/2022	22	0	2.5	93.4	1.9
30/11/2022	23	0	2.5	93.4	2
01/12/2022	0	0	2.4	93.4	2
01/12/2022	1	0	2	93.4	1.1
01/12/2022	2	0	1.8	93.4	0.9
01/12/2022	3	0	1.5	93.4	0.8
01/12/2022	4	0	0.9	93.4	0.7
01/12/2022	5	0	0.3	93.7	1
01/12/2022	6	0	0	94.2	0.5
01/12/2022	7	0.1	0	94.2	0
01/12/2022	8	1.7	0	94.2	0
01/12/2022	9	21.4	-0.1	94.2	0
01/12/2022	10	62.4	0.3	94.2	0.9
01/12/2022	11	101.6	1.3	95	1.1
01/12/2022	12	101.2	2.5	95.1	1.1
01/12/2022	13	94.4	3.1	95.1	1.9
01/12/2022	14	55.4	3.3	94.4	2.1
01/12/2022	15	14.4	2.7	94	1.4
01/12/2022	16	0.4	2.5	94	1
01/12/2022	17	0	2.2	94	0.9
01/12/2022	18	0.1	1.9	94.5	0.9
01/12/2022	19	0	2	94.5	0.7
01/12/2022	20	0	1.7	94.5	0.7
01/12/2022	21	0	1	94.5	0.6
01/12/2022	22	0	0.5	94.5	0.6
01/12/2022	23	0	-0.2	94.5	0.8
02/12/2022	0	0	-0.4	94.5	0.1
02/12/2022	1	0	-0.5	95.1	0
02/12/2022	2	0	-0.2	95.3	0.1
02/12/2022	3	0	-0.1	95.3	0.3
02/12/2022	4	0	-0.3	95.3	0
02/12/2022	5	0.1	0	95.3	0.2
02/12/2022	6	0.2	0.9	95.3	1
02/12/2022	7	0.2	1.4	95.3	0.6
02/12/2022	8	0.5	1.7	95.3	1
02/12/2022	9	11.2	2.4	95.3	0.9
02/12/2022	10	29.6	3	95.3	1.9
02/12/2022	11	32.1	3.5	95.4	2.3
02/12/2022	12	83.4	3.6	90.8	2.7
02/12/2022	13	52.2	3.8	87.1	3.1
02/12/2022	14	20.6	3.6	85.8	3.1
02/12/2022	15	8.8	3.1	85.4	2.6
02/12/2022	16	0.4	2.8	87.1	2.1
02/12/2022	17	0.1	2.8	86.9	1.9
02/12/2022	18	0	2.9	86.1	2.3
02/12/2022	19	0	2.4	86.8	2.3
02/12/2022	20	0	1.8	89.3	1.4
02/12/2022	21	0	0.7	92.4	1
02/12/2022	22	0	0.3	93.6	1.1
02/12/2022	23	0.1	0.7	93.6	0.8
03/12/2022	0	0.1	1.7	93.6	1.1
03/12/2022	1	0	1.9	93.6	1.8
03/12/2022	2	0.2	1.4	89.5	1.6
03/12/2022	3	0.5	1.2	89.8	1.1
03/12/2022	4	1.1	1.4	89.8	0.9
03/12/2022	5	0.3	1.7	90.2	1.5
03/12/2022	6	0	1.4	92.3	1.2
03/12/2022	7	0.1	1.3	92.4	1.2
03/12/2022	8	0.4	1.6	77.9	1.6
03/12/2022	9	4	1.8	74.2	1.6
03/12/2022	10	6.3	1.8	80	1.9
03/12/2022	11	17.1	1.7	89.8	1.9
03/12/2022	12	23.5	1.5	90.8	1.8
03/12/2022	13	19.5	1.2	92.3	2.3
03/12/2022	14	9.2	0.6	93.7	1.6
03/12/2022	15	6.1	0.7	94.5	1.6
03/12/2022	16	0	1	94.5	1.6
03/12/2022	17	0	1.4	94.2	1.9
03/12/2022	18	0.1	1.3	92.1	2.5
03/12/2022	19	0	0.9	94.1	2.7
03/12/2022	20	0	1	94.2	2.2
03/12/2022	21	0	1.2	94.2	2.4
03/12/2022	22	0	0.8	94.2	2.6
03/12/2022	23	0	1.1	94.2	2
04/12/2022	0	0	1.2	94.2	2.1
04/12/2022	1	0.2	1.4	94.2	2.6
04/12/2022	2	0	1.2	94.2	2.5
04/12/2022	3	0	1.2	94.2	2
04/12/2022	4	0	1.4	94.2	2
04/12/2022	5	0.1	1.3	94.2	2.3
04/12/2022	6	0	1.2	94.2	1.6
04/12/2022	7	1.3	1.4	94.1	2.1
04/12/2022	8	2.4	1.7	92.6	2.7
04/12/2022	9	15.4	1.8	91.3	3.1
04/12/2022	10	24.6	1.9	90.1	3.1
04/12/2022	11	45.3	2.2	89.1	3.2
04/12/2022	12	47.7	2.3	87.5	3.5
04/12/2022	13	42.6	2.3	84.8	3.3
04/12/2022	14	11.6	2.2	85.8	3.4
04/12/2022	15	4.5	2.1	86.2	3.1
04/12/2022	16	0.1	2.1	85.5	3.2
04/12/2022	17	0	2.1	87.3	3.1
04/12/2022	18	0	2.2	89.8	3.1
04/12/2022	19	0	2.3	90.1	2.5
04/12/2022	20	0.1	2.5	90.1	2.6
04/12/2022	21	0	2.6	90.1	2.7
04/12/2022	22	0.1	2.6	90.1	2.5
04/12/2022	23	0	2.7	90.1	2.6
05/12/2022	0	0.1	2.8	90.1	2.4
05/12/2022	1	0	2.7	91.1	2.5
05/12/2022	2	0.1	2.4	93.7	2.3
05/12/2022	3	1	2.4	94	1.8
05/12/2022	4	1	2.5	94	1.8
05/12/2022	5	0.5	2.6	93.5	2.1
05/12/2022	6	0.1	2.7	93	2.5
05/12/2022	7	0	2.7	92.1	3
05/12/2022	8	0.9	2.5	93	2.1
05/12/2022	9	5.1	2.4	93.9	1.6
05/12/2022	10	15.3	2.5	94	1.8
05/12/2022	11	30.2	2.5	94	1.9
05/12/2022	12	23.8	2.3	94.5	1.9
05/12/2022	13	21.7	2.2	94.5	2
05/12/2022	14	8.4	2.1	94.5	2
05/12/2022	15	3.2	1.9	94.5	1.9
05/12/2022	16	0	1.8	94.5	2.2
05/12/2022	17	0	1.8	94.5	2.2
05/12/2022	18	0	1.7	94.5	2.2
05/12/2022	19	0	1.6	94.5	2.3
05/12/2022	20	0.1	1.6	94.5	2.7
05/12/2022	21	0	1.6	94.5	2.3
05/12/2022	22	0	1.5	94.5	1.9
05/12/2022	23	0	1.5	94.5	1.9
06/12/2022	0	0	1.3	94.5	1.5
06/12/2022	1	0	1.2	94.5	1.5
06/12/2022	2	0	1	94.5	0.9
06/12/2022	3	0	0.9	94.5	1.4
06/12/2022	4	0	0.7	94.5	1
06/12/2022	5	0	0.6	94.5	0.5
06/12/2022	6	0	0.5	94.5	0.9
06/12/2022	7	0	0.4	94.5	0.6
06/12/2022	8	2.1	0.2	94.5	0.3
06/12/2022	9	25.8	0.1	94.5	0.2
06/12/2022	10	84.7	0.2	94.5	0.2
06/12/2022	11	181.1	1.3	94.4	1.1
06/12/2022	12	138.2	2.4	80.5	0.6
06/12/2022	13	79	2.3	78.4	0.8
06/12/2022	14	37.7	2.2	80.9	1.3
06/12/2022	15	9.3	1.8	81.9	1.3
06/12/2022	16	0.1	1.3	83.6	0.8
06/12/2022	17	0	0.9	86	0.3
06/12/2022	18	0.4	0.8	87.6	0.5
06/12/2022	19	0	0.5	87.9	0.5
06/12/2022	20	0.3	0.3	89.8	0.5
06/12/2022	21	0	-0.1	92.1	0.4
06/12/2022	22	0	-0.1	92.3	0.7
06/12/2022	23	0	-0.1	92.3	1
07/12/2022	0	0	0	92.6	0.8
07/12/2022	1	0	-0.2	92.8	0.9
07/12/2022	2	0	-0.4	93.3	1
07/12/2022	3	0	-0.2	94.2	1.4
07/12/2022	4	0	-0.5	94.2	1.6
07/12/2022	5	0	-0.7	94.2	2.1
07/12/2022	6	0	-0.4	94.2	2.8
07/12/2022	7	0	0.2	94.2	3.7
07/12/2022	8	1.2	0.1	94.2	3.3
07/12/2022	9	20.3	-0.3	94.2	2.9
07/12/2022	10	44.5	-0.2	94.2	2.9
07/12/2022	11	129.2	-0.3	94.2	2.8
07/12/2022	12	180.2	0.1	90.8	2.7
07/12/2022	13	81.7	-0.3	84.6	2.1
07/12/2022	14	78.9	-0.4	84.6	1.4
07/12/2022	15	8.4	-1.3	86.4	0.8
07/12/2022	16	0	-2.4	89.3	0.1
07/12/2022	17	0	-3.3	91.5	0.1
07/12/2022	18	0	-3.7	92.8	0.3
07/12/2022	19	0	-4.3	93.6	0.2
07/12/2022	20	0	-4.7	93.9	0.2
07/12/2022	21	0	-5.5	95	0.4
07/12/2022	22	0	-5.4	95	0.4
07/12/2022	23	0	-5.4	95	0.6
08/12/2022	0	0	-5.7	95	0.4
08/12/2022	1	0	-6.3	95	0
08/12/2022	2	0	-6.5	95	0.3
08/12/2022	3	0	-6.4	95	0.4
08/12/2022	4	0	-6.9	95	0.2
08/12/2022	5	0	-6.4	95	0.4
08/12/2022	6	0	-6.5	95	0.5
08/12/2022	7	0	-6.3	95	0.6
08/12/2022	8	0.9	-6.2	95	0.7
08/12/2022	9	57.8	-5.5	95	1.1
08/12/2022	10	120.3	-3.7	95	1.5
08/12/2022	11	176.8	-2.5	94	1.7
08/12/2022	12	255.8	-1.4	89.9	2.3
08/12/2022	13	261.4	-0.8	84.9	2.8
08/12/2022	14	124.6	-0.7	82.6	3.2
08/12/2022	15	12.9	-0.9	83.3	3.6
08/12/2022	16	0	-1.1	85.1	4
08/12/2022	17	0	-1.1	87.4	4.4
08/12/2022	18	0	-1	89.4	4.2
08/12/2022	19	0	-0.5	89.5	3.7
08/12/2022	20	0.1	-0.4	93.4	3.9
08/12/2022	21	0.1	-0.6	94.6	3.9
08/12/2022	22	0	-0.9	95.1	3.4
08/12/2022	23	0	-1.2	95.1	2.9
09/12/2022	0	0	-1.2	95.1	2.2
09/12/2022	1	0.1	-1.2	95.1	1.6
09/12/2022	2	0	-1.5	95.1	1.4
09/12/2022	3	0.1	-1.3	95.1	1
09/12/2022	4	0	-1	95.1	1.2
09/12/2022	5	0	-0.9	95.1	0.9
09/12/2022	6	0.1	-1.1	95.1	1.2
09/12/2022	7	0	-1.4	95.1	1.4
09/12/2022	8	1.5	-1.5	95.1	1.4
09/12/2022	9	11.9	-1.4	95.1	1.5
09/12/2022	10	34.8	-1.2	95.1	1.5
09/12/2022	11	45.5	-1	95.1	1.5
09/12/2022	12	47.1	-0.8	95.1	1.4
09/12/2022	13	44.3	-0.7	95.1	1.3
09/12/2022	14	25	-0.7	95.1	1.2
09/12/2022	15	5.8	-0.8	95.1	1.4
09/12/2022	16	0.3	-0.7	95.1	1.4
09/12/2022	17	0	-0.6	95.1	1.5
09/12/2022	18	0	-0.5	95.1	1.3
09/12/2022	19	0	-0.5	95.1	1
09/12/2022	20	0	-0.1	95.1	1.4
09/12/2022	21	0.6	0	95.1	1.4
09/12/2022	22	0.7	0.2	95.1	1.7
09/12/2022	23	0.7	0.2	95.1	2.1
10/12/2022	0	0.1	0.1	95.1	1.8
10/12/2022	1	0.7	0	95.1	1.7
10/12/2022	2	0.1	-0.1	95.1	1.9
10/12/2022	3	0.1	-0.1	95.1	2.1
10/12/2022	4	0	-0.2	95.1	2.4
10/12/2022	5	0	-0.2	95.1	2.1
10/12/2022	6	0	-0.3	95.1	1.9
10/12/2022	7	0	-0.4	95.1	2
10/12/2022	8	1	-0.5	95.1	1.9
10/12/2022	9	10	-0.5	95.1	1.8
10/12/2022	10	25.9	-0.5	93.3	2
10/12/2022	11	37.8	-0.4	92.3	1.7
10/12/2022	12	41.5	-0.3	92.3	1.8
10/12/2022	13	35.4	-0.3	92.3	2.1
10/12/2022	14	21.3	-0.5	92.3	1.4
10/12/2022	15	5.3	-0.7	92.3	1.4
10/12/2022	16	0	-1	92.3	1.7
10/12/2022	17	0	-1.2	92.3	1.6
10/12/2022	18	0	-1.5	92.3	1.6
10/12/2022	19	0.1	-1.8	93.2	1.3
10/12/2022	20	0	-2	93.4	1.3
10/12/2022	21	0	-2	93.4	1.2
10/12/2022	22	0	-2.1	93.4	1.4
10/12/2022	23	0	-2.2	93.3	1.6
11/12/2022	0	0	-2.3	93.1	1.4
11/12/2022	1	0	-2.4	92.3	1.2
11/12/2022	2	0	-2.5	92.3	1
11/12/2022	3	0	-2.6	92.2	1
11/12/2022	4	0	-2.6	92.2	0.7
11/12/2022	5	0	-2.8	92.9	0.6
11/12/2022	6	0	-3	93.3	0.6
11/12/2022	7	0	-3.5	93.8	0.7
11/12/2022	8	0.5	-4.4	94.7	0.9
11/12/2022	9	19.5	-5.1	95	1
11/12/2022	10	130.8	-4.8	95	1
11/12/2022	11	194.5	-3.6	95	1.2
11/12/2022	12	164.7	-3	93.6	1.2
11/12/2022	13	58.3	-2.5	92.2	1.6
11/12/2022	14	19.5	-2.2	90.7	1.9
11/12/2022	15	6.2	-2.3	88.1	2.2
11/12/2022	16	0.1	-2.4	86.2	1.9
11/12/2022	17	0	-2.6	85.1	2.1
11/12/2022	18	0	-2.7	84.4	2.1
11/12/2022	19	0	-3.1	84.2	1.7
11/12/2022	20	0	-3.5	84	1.5
11/12/2022	21	0	-4.1	84.4	1.5
11/12/2022	22	0	-4.7	84.9	1.8
11/12/2022	23	0	-5.5	85.8	0.9
12/12/2022	0	0	-6.3	87.2	0.4
12/12/2022	1	0	-7.1	90.2	0.3
12/12/2022	2	0.1	-7.8	91.9	0.3
12/12/2022	3	0	-7.4	92.1	1
12/12/2022	4	0	-6.4	92.1	1
12/12/2022	5	0.8	-6.3	92.5	0.8
12/12/2022	6	0.9	-5.2	93	1
12/12/2022	7	0.1	-4.1	87.6	1.1
12/12/2022	8	0.8	-3.9	86.8	1
12/12/2022	9	10.5	-3.7	86.7	0.9
12/12/2022	10	31.8	-3.2	83.8	1.4
12/12/2022	11	51.9	-2.9	81.8	1.1
12/12/2022	12	67.2	-2.7	82.4	1.1
12/12/2022	13	47.4	-2.6	82.7	1.6
12/12/2022	14	25.8	-2.6	86.5	0.9
12/12/2022	15	8	-2.6	88.4	1.6
12/12/2022	16	0.5	-2.7	86.2	2
12/12/2022	17	0.2	-2.7	84.1	1.6
12/12/2022	18	0.2	-2.8	80.5	2
12/12/2022	19	0.3	-3	80.8	1.1
12/12/2022	20	0	-3.5	83.8	0.3
12/12/2022	21	0	-4.8	88.8	0.8
12/12/2022	22	0	-6	92	0.7
12/12/2022	23	0	-6.7	93.6	0.7
13/12/2022	0	0	-7.6	95	0.3
13/12/2022	1	0	-8.9	95	0.1
13/12/2022	2	0	-10.2	94.9	0
13/12/2022	3	0	-10.6	94.9	0
13/12/2022	4	0	-10.5	94.9	0
13/12/2022	5	0	-10.9	94.9	0
13/12/2022	6	0	-11.2	94.9	0
13/12/2022	7	0	-11.2	94.9	0
13/12/2022	8	3	-10.1	94.9	0.2
13/12/2022	9	67.7	-8.9	94.9	0.1
13/12/2022	10	155.5	-8.2	94.9	0.6
13/12/2022	11	198.7	-7.3	95	1
13/12/2022	12	145	-6.9	94	0.9
13/12/2022	13	61.8	-6.1	89.8	1.1
13/12/2022	14	27.4	-5	86.9	1.8
13/12/2022	15	7.7	-4.6	85.4	2
13/12/2022	16	0.3	-4.3	80.4	3.1
13/12/2022	17	0	-4.2	85.8	3.1
13/12/2022	18	0	-3.2	89.6	3.8
13/12/2022	19	0.1	-2.6	92.9	3.8
13/12/2022	20	0.2	-1.7	94.5	3.2
13/12/2022	21	0	-0.7	94.5	3.7
13/12/2022	22	0.5	0.1	94.5	3.8
13/12/2022	23	0.1	0.2	94.5	3.5
14/12/2022	0	0.1	0.3	94.5	3.4
14/12/2022	1	0.1	0.2	94.5	3.1
14/12/2022	2	0.1	0.2	94.5	2.8
14/12/2022	3	0	0.2	94.5	2.4
14/12/2022	4	0	-0.4	94.5	0.6
14/12/2022	5	0	-0.4	94.5	0
14/12/2022	6	0	-0.5	94.5	0
14/12/2022	7	0	-0.9	94.5	0
14/12/2022	8	0.3	-1.3	94.5	0
14/12/2022	9	20.5	-2	94.5	0
14/12/2022	10	53.2	-2.3	94.5	0
14/12/2022	11	163.3	-2	94.5	0
14/12/2022	12	195.2	-1.3	94.5	0.7
14/12/2022	13	149.7	-0.9	94.5	1.1
14/12/2022	14	55.5	-0.7	94.5	0.9
14/12/2022	15	7	-0.7	94.5	0.7
14/12/2022	16	0.3	-0.6	94.5	0
14/12/2022	17	0.1	-0.8	94.5	0
14/12/2022	18	0	-1.3	94.5	0
14/12/2022	19	0	-1.5	94.5	0
14/12/2022	20	0	-1.5	94.5	0
14/12/2022	21	0	-1.4	94.5	0
14/12/2022	22	0	-1.4	94.5	0
14/12/2022	23	0	-1.4	94.5	0
15/12/2022	0	0	-1.4	94.5	0
15/12/2022	1	0.1	-1.5	94.5	0
15/12/2022	2	0	-2.1	94.5	0
15/12/2022	3	0	-3.1	94.5	0
15/12/2022	4	0	-3.8	94.5	0
15/12/2022	5	0	-4	94.5	0
15/12/2022	6	0	-4.1	94.5	0
15/12/2022	7	0	-4.4	94.4	0
15/12/2022	8	0	-5.7	94.4	0
15/12/2022	9	29.5	-6.4	94.4	0
15/12/2022	10	96.5	-6.4	94.4	0
15/12/2022	11	139.5	-5.2	94.4	0
15/12/2022	12	164.3	-4.4	94.4	0
15/12/2022	13	158.5	-4	93.3	0
15/12/2022	14	125.2	-4.6	92.2	0
15/12/2022	15	41	-5.2	91.9	0
15/12/2022	16	0.3	-7.1	92.3	0
15/12/2022	17	0.4	-7.4	94	0
15/12/2022	18	0	-7.4	94.4	0
15/12/2022	19	0	-8.4	94.4	0
15/12/2022	20	0	-10.1	94.3	0
15/12/2022	21	0	-11.2	94.3	0
15/12/2022	22	0	-11.6	94.3	0
15/12/2022	23	0.2	-11.3	94.3	0
16/12/2022	0	0.1	-12.1	93.8	0
16/12/2022	1	0	-12.5	93.6	0
16/12/2022	2	0	-13.1	93	0
16/12/2022	3	0	-13.3	93.2	0
16/12/2022	4	0	-13.3	93.2	0
16/12/2022	5	0	-13.2	93.1	0
16/12/2022	6	0	-12.9	93.1	0
16/12/2022	7	0	-13.1	93.1	0
16/12/2022	8	0.2	-13.3	93.1	0
16/12/2022	9	37	-12.9	93.1	0
16/12/2022	10	99.9	-10.6	94.1	0
16/12/2022	11	143.7	-8.7	94.4	0
16/12/2022	12	169.1	-6.8	94.8	0
16/12/2022	13	166.3	-6.3	95	0
16/12/2022	14	128.5	-5.9	94.7	0
16/12/2022	15	41.7	-6.8	94.4	0
16/12/2022	16	0.4	-8.3	94.8	0
16/12/2022	17	0.9	-7.3	95	0
16/12/2022	18	0.3	-5.7	95	0
16/12/2022	19	0.1	-5.5	95	0
16/12/2022	20	0	-5.8	95	0
