iteration.end	fileName.end	atEnd.end	density.thresholdGen.end	frequencies.thresholdGen.end	K_maxValue.end	coverage_maxValue.end	proportion_bounds_logP.end	q_bounds_logP.end	maxMortality.end	slope.end	resistanceGain.end	R.end	fitnessPenalty.end
3083	scenarios.txt	FALSE	30	23	11463.8	0.68843	-3.28475	-5.29296	0.968942	5.15019	0.327441	23.2744	0.253709
3084	scenarios.txt	FALSE	30	23	12240.1	0.11975	-4.71261	-4.92187	0.981603	9.70422	0.869269	40.4907	0.0589921
3085	scenarios.txt	FALSE	30	30	15221.9	0.687149	-5.42664	-5.98637	0.973343	5.65318	0.115515	11.2551	0.00655875
3086	scenarios.txt	FALSE	30	17	10545.7	0.868469	-4.44384	-4.15777	0.981387	2.63508	0.568209	7.3448	0.143382
3087	scenarios.txt	FALSE	30	8	19218.9	0.898026	-5.23742	-5.99546	0.982891	9.74913	0.883771	23.1591	0.252149
3088	scenarios.txt	FALSE	30	30	15872.7	0.777344	-5.01523	-4.40752	0.931897	3.14088	0.155305	7.5424	0.084974
3089	scenarios.txt	FALSE	30	11	10086.2	0.60409	-3.64298	-5.18594	0.947827	4.78497	0.813371	17.5349	0.0297884
3090	scenarios.txt	FALSE	30	27	18752.2	0.708832	-2.60226	-5.97465	0.928002	6.46012	0.321258	25.6853	0.233727
3091	scenarios.txt	FALSE	30	8	14054.6	0.666806	-4.35684	-4.10552	0.923575	9.0668	0.573867	43.6172	0.201345
3092	scenarios.txt	FALSE	30	20	15813.4	0.657721	-3.33322	-5.41781	0.951779	6.06581	0.575497	46.3705	0.398158
3093	scenarios.txt	FALSE	30	10	15723.7	0.861143	-2.23845	-4.14852	0.933425	7.91318	0.39492	20.9621	0.140098
3094	scenarios.txt	FALSE	30	12	12549.8	0.880746	-3.98487	-5.34016	0.957879	4.04344	0.697419	9.85436	0.321357
3095	scenarios.txt	FALSE	30	30	17859.7	0.789535	-2.11828	-5.23069	0.911035	3.20184	0.879945	27.4228	0.375728
3096	scenarios.txt	FALSE	30	30	11605.2	0.145473	-5.1431	-5.11766	0.911216	5.30349	0.295564	13.8063	0.332686
3097	scenarios.txt	FALSE	4	30	15675	0.171926	-3.73743	-5.50765	0.934073	8.46282	0.739401	49.462	0.122131
3098	scenarios.txt	FALSE	30	8	11989.3	0.74906	-5.33059	-5.51756	0.956106	9.71672	0.429635	29.5412	0.00182822
3099	scenarios.txt	FALSE	30	13	13261.8	0.825509	-5.01607	-4.22508	0.913264	4.09382	0.885579	14.1765	0.396285
3100	scenarios.txt	FALSE	14	30	19318.1	0.131694	-2.75624	-5.24139	0.94747	9.31981	0.104313	38.6785	0.0827896
3101	scenarios.txt	FALSE	30	16	13483.1	0.348328	-4.36151	-4.65143	0.934165	6.58962	0.85996	9.92715	0.286181
3102	scenarios.txt	FALSE	30	24	10797.3	0.667921	-4.59837	-5.42969	0.988117	2.1617	0.737077	27.9995	0.126339
3103	scenarios.txt	FALSE	21	30	16536.3	0.330181	-3.56444	-4.40089	0.959073	5.22531	0.687405	46.979	0.381049
3104	scenarios.txt	FALSE	30	15	15079.8	0.446918	-3.26838	-4.56233	0.969827	6.17245	0.721682	17.2618	0.281393
3105	scenarios.txt	FALSE	30	30	14449.5	0.118052	-5.6416	-4.06588	0.963023	3.88744	0.598837	20.9545	0.223701
3106	scenarios.txt	FALSE	30	30	15102.1	0.529061	-2.34331	-4.24977	0.945886	4.64665	0.244161	14.9744	0.28756
3107	scenarios.txt	FALSE	5	30	16305.8	0.829168	-2.01054	-4.54812	0.904625	5.17706	0.632899	46.9161	0.254166
3108	scenarios.txt	FALSE	30	30	13570.6	0.200148	-4.24148	-4.65592	0.919342	2.43808	0.255619	16.524	0.283719
3109	scenarios.txt	FALSE	30	30	11077.9	0.75776	-3.2755	-4.1086	0.979719	1.74805	0.264003	31.4462	0.0216996
3110	scenarios.txt	FALSE	30	8	16996.6	0.766148	-5.02019	-5.05903	0.96027	7.0459	0.843301	26.5502	0.228977
3111	scenarios.txt	FALSE	30	30	14416.9	0.351509	-2.51541	-4.41371	0.930386	9.60875	0.214849	8.11893	0.370207
3112	scenarios.txt	FALSE	30	30	15985.4	0.316808	-2.08032	-4.05177	0.917339	6.42921	0.565835	30.7718	0.275758
3113	scenarios.txt	FALSE	10	8	14740.5	0.818988	-5.4555	-4.29383	0.935478	6.14234	0.541994	48.941	0.0965541
3114	scenarios.txt	FALSE	30	29	13609.9	0.280774	-5.75175	-5.65445	0.905215	5.53159	0.440504	8.99924	0.0148515
3115	scenarios.txt	FALSE	30	30	16786	0.840331	-5.2097	-5.18197	0.983449	1.58062	0.801	41.4243	0.383947
3116	scenarios.txt	FALSE	30	30	16346.2	0.374851	-2.14802	-4.41021	0.967498	5.57199	0.133165	16.3801	0.142821
3117	scenarios.txt	FALSE	12	20	14313.7	0.593849	-3.72592	-5.92093	0.930277	6.32501	0.41363	29.2017	0.048028
3118	scenarios.txt	FALSE	30	30	17257.1	0.707629	-2.17215	-4.7387	0.907355	5.3234	0.142217	7.08524	0.217998
3119	scenarios.txt	FALSE	30	27	19564.3	0.898582	-2.41606	-5.67436	0.907016	2.53156	0.567717	4.19245	0.218129
3120	scenarios.txt	FALSE	30	19	14153.9	0.709771	-3.62526	-4.16641	0.967775	2.42991	0.796982	48.1243	0.111338
3121	scenarios.txt	FALSE	30	30	11679.9	0.304895	-3.0346	-4.44434	0.984596	5.15814	0.19035	8.41314	0.268085
3122	scenarios.txt	FALSE	30	15	17772.1	0.739518	-5.42015	-4.18452	0.915243	7.24656	0.23264	25.658	0.116551
3123	scenarios.txt	FALSE	26	23	16575	0.275763	-5.66285	-5.37534	0.962514	9.38179	0.531973	43.1165	0.154921
3124	scenarios.txt	FALSE	7	30	17640.2	0.68997	-2.92203	-4.6091	0.960843	2.47798	0.561294	38.4763	0.265828
3125	scenarios.txt	FALSE	30	12	11095.9	0.557987	-4.56248	-4.31394	0.977625	4.29486	0.861551	39.8409	0.269861
3126	scenarios.txt	FALSE	13	10	17792.9	0.730505	-4.30797	-4.62569	0.985991	9.72604	0.495871	37.4112	0.113196
3127	scenarios.txt	FALSE	30	16	13895	0.616905	-4.23004	-4.56439	0.900254	5.07647	0.546367	32.6307	0.205297
3128	scenarios.txt	FALSE	30	30	16048.5	0.47837	-3.22228	-5.0167	0.900854	3.54532	0.331981	16.3219	0.264097
3129	scenarios.txt	FALSE	13	11	15766.4	0.419511	-5.13731	-5.08198	0.93228	9.33641	0.632462	48.5142	0.144596
3130	scenarios.txt	FALSE	22	30	15511.8	0.399285	-5.29081	-5.04884	0.973208	3.94749	0.472665	36.4857	0.304868
3131	scenarios.txt	FALSE	10	12	12825	0.777924	-4.51215	-4.96704	0.977206	8.06343	0.302967	37.0775	0.185479
3132	scenarios.txt	FALSE	30	20	17340.5	0.185935	-3.68323	-4.34185	0.901794	9.51264	0.872091	3.48578	0.362595
3133	scenarios.txt	FALSE	30	30	11414.8	0.866195	-2.8752	-5.72581	0.971008	1.45846	0.542539	7.92314	0.196336
3134	scenarios.txt	FALSE	30	21	18686.7	0.601897	-5.20286	-5.9284	0.926032	8.48581	0.287307	9.53818	0.170426
3135	scenarios.txt	FALSE	30	30	13225	0.864011	-5.51105	-5.30228	0.933815	1.78995	0.167239	38.8092	0.259338
3136	scenarios.txt	FALSE	30	30	13161.6	0.135666	-5.39539	-4.78247	0.951596	6.91289	0.709843	21.09	0.24274
3137	scenarios.txt	FALSE	9	30	15711.4	0.583583	-2.69135	-4.86478	0.939767	1.34589	0.694443	31.1767	0.0907635
3138	scenarios.txt	FALSE	30	30	14942.6	0.127714	-2.25063	-4.36346	0.985224	4.99879	0.117437	6.49927	0.352758
3139	scenarios.txt	FALSE	5	30	14955.2	0.283982	-5.84294	-4.50348	0.987601	2.866	0.310751	41.3227	0.032897
3140	scenarios.txt	FALSE	30	17	14579.9	0.556462	-2.26733	-4.74872	0.920068	9.58417	0.2687	22.4423	0.317447
3141	scenarios.txt	FALSE	12	30	19396.1	0.134557	-3.59096	-5.7563	0.933319	9.65962	0.170141	39.5435	0.133981
3142	scenarios.txt	FALSE	18	30	14790.6	0.511052	-2.87172	-5.93368	0.925071	2.75037	0.261291	26.5844	0.041535
3143	scenarios.txt	FALSE	30	12	10222.5	0.470638	-2.65623	-5.58474	0.908458	9.59954	0.716882	12.1239	0.302688
3144	scenarios.txt	FALSE	30	30	15189.5	0.843939	-2.72518	-5.17862	0.954669	6.04664	0.203792	30.9312	0.0852715
3145	scenarios.txt	FALSE	30	14	19278.1	0.550157	-2.26043	-5.24315	0.986768	8.16308	0.743117	19.7497	0.27953
3146	scenarios.txt	FALSE	30	30	15344.8	0.484376	-4.75957	-4.74281	0.926816	3.29709	0.270007	22.1461	0.113698
3147	scenarios.txt	FALSE	30	30	14811.4	0.619652	-5.64536	-4.00026	0.907657	4.24043	0.220365	18.2185	0.183506
3148	scenarios.txt	FALSE	18	30	16857.1	0.277262	-3.60781	-4.17793	0.951474	2.28454	0.136072	19.9121	0.336454
3149	scenarios.txt	FALSE	30	15	14873.3	0.359025	-2.89247	-4.90007	0.977945	7.96246	0.509323	4.7327	0.144906
3150	scenarios.txt	FALSE	30	8	11997	0.895437	-5.73139	-5.39874	0.905111	7.16681	0.787804	31.5567	0.110597
3151	scenarios.txt	FALSE	30	15	15256.4	0.705082	-5.32368	-4.51588	0.932169	5.43708	0.342588	13.3633	0.187336
3152	scenarios.txt	FALSE	30	8	11704.2	0.654955	-2.35459	-4.70144	0.981827	8.00407	0.436546	21.8399	0.242878
3153	scenarios.txt	FALSE	30	30	18838	0.600882	-4.4304	-4.04896	0.926375	1.1099	0.880074	4.78347	0.180803
3154	scenarios.txt	FALSE	18	26	14919.8	0.801154	-4.91481	-4.49219	0.957712	2.26413	0.6653	29.6729	0.140772
3155	scenarios.txt	FALSE	30	17	11530.9	0.567846	-2.1402	-5.40996	0.903798	4.6625	0.791383	36.7975	0.124449
3156	scenarios.txt	FALSE	30	30	16822.1	0.235515	-5.88281	-5.54933	0.972983	1.7397	0.598219	5.13834	0.173897
3157	scenarios.txt	FALSE	27	15	16837	0.491698	-5.33574	-5.74957	0.912413	6.7586	0.763626	39.5089	0.164871
3158	scenarios.txt	FALSE	30	30	17945.7	0.752636	-3.59596	-4.27001	0.909505	1.07347	0.588852	8.32637	0.228544
3159	scenarios.txt	FALSE	30	25	18592.4	0.248664	-5.10285	-5.91195	0.946967	6.23317	0.884384	7.59304	0.102497
3160	scenarios.txt	FALSE	30	15	12809.7	0.731321	-5.6489	-4.26974	0.943844	9.0048	0.281406	7.83243	0.337626
3161	scenarios.txt	FALSE	16	15	13767.9	0.347975	-2.88637	-4.31868	0.977239	8.9512	0.878498	32.5447	0.0512932
3162	scenarios.txt	FALSE	13	9	18383.7	0.481416	-2.79645	-4.35926	0.91552	9.68716	0.702407	36.2243	0.202019
3163	scenarios.txt	FALSE	30	21	11682.9	0.309796	-3.91208	-5.45183	0.913935	8.68331	0.841808	28.7708	0.393537
3164	scenarios.txt	FALSE	30	9	10216.9	0.541532	-2.64815	-4.00463	0.953648	9.25906	0.820434	5.90038	0.0322402
3165	scenarios.txt	FALSE	13	30	11625.4	0.190408	-3.87288	-4.21455	0.972603	6.41713	0.312985	42.263	0.0839859
3166	scenarios.txt	FALSE	30	30	16394.8	0.846402	-2.412	-4.4799	0.974893	2.25025	0.514345	16.6451	0.398977
3167	scenarios.txt	FALSE	28	23	16770.7	0.241907	-5.09901	-4.27521	0.985765	7.15104	0.457432	23.8428	0.0759985
3168	scenarios.txt	FALSE	30	30	12306.2	0.232692	-4.40877	-5.28886	0.939431	5.78921	0.368995	40.2749	0.0449138
3169	scenarios.txt	FALSE	30	19	14093.7	0.422966	-4.57875	-5.20108	0.936414	7.50926	0.308117	9.26711	0.118365
3170	scenarios.txt	FALSE	30	30	16919.9	0.255304	-4.94677	-4.96843	0.92995	5.31267	0.43147	4.30039	0.334984
3171	scenarios.txt	FALSE	12	30	17973.9	0.280983	-4.9967	-5.76002	0.939811	4.68355	0.249524	24.2085	0.264447
3172	scenarios.txt	FALSE	30	10	10336.2	0.775625	-2.38311	-5.66124	0.926658	8.37383	0.565544	35.7108	0.338612
3173	scenarios.txt	FALSE	7	30	17983.9	0.300033	-5.99134	-4.35698	0.95766	1.72743	0.767161	40.1499	0.204172
3174	scenarios.txt	FALSE	30	12	17008.6	0.858565	-3.49421	-4.06811	0.92053	5.42781	0.233494	15.9671	0.112343
3175	scenarios.txt	FALSE	10	30	19154	0.114726	-4.69809	-5.68992	0.952688	3.5165	0.827462	26.2396	0.378761
3176	scenarios.txt	FALSE	30	25	12115.4	0.812235	-2.12525	-5.52109	0.960147	4.00266	0.88128	33.7002	0.0171304
3177	scenarios.txt	FALSE	17	30	19331.4	0.161279	-5.80916	-4.3472	0.985879	2.87606	0.733875	47.272	0.154789
3178	scenarios.txt	FALSE	30	11	13871.3	0.620443	-4.09494	-5.00187	0.96668	9.04406	0.467743	19.065	0.0334156
3179	scenarios.txt	FALSE	8	30	15759.5	0.455941	-3.16662	-5.45616	0.942458	4.11889	0.265409	45.5242	0.193519
3180	scenarios.txt	FALSE	27	16	15566.1	0.822874	-5.76813	-5.6961	0.965781	2.78434	0.472881	49.9762	0.00131116
3181	scenarios.txt	FALSE	25	30	15749.9	0.302826	-2.68754	-4.92396	0.956527	5.74349	0.43697	29.2389	0.190781
3182	scenarios.txt	FALSE	30	18	12199.9	0.650761	-2.18164	-4.74514	0.958856	7.27499	0.294561	34.5513	0.0928383
3183	scenarios.txt	FALSE	30	12	12969	0.680472	-4.26077	-5.13465	0.987943	6.68683	0.679592	40.0007	0.214493
3184	scenarios.txt	FALSE	11	30	16183.3	0.197291	-4.96072	-4.47353	0.954771	3.24678	0.168929	35.5176	0.284897
3185	scenarios.txt	FALSE	30	14	14198.7	0.514952	-5.22753	-5.39274	0.903176	6.97266	0.754211	8.66494	0.0604934
3186	scenarios.txt	FALSE	30	30	11362.1	0.278699	-2.50468	-4.83474	0.941727	1.10077	0.25496	19.3301	0.187643
3187	scenarios.txt	FALSE	30	30	17656.9	0.194746	-5.00308	-4.97278	0.967142	2.66889	0.789236	28.3096	0.0349597
3188	scenarios.txt	FALSE	3	30	16469.8	0.158745	-3.24993	-4.07259	0.900005	3.04451	0.469722	36.095	0.162397
3189	scenarios.txt	FALSE	30	30	18167.5	0.220841	-3.06218	-5.41209	0.980385	4.86872	0.73441	20.5211	0.33837
3190	scenarios.txt	FALSE	9	30	14499.6	0.525449	-4.13337	-4.38277	0.980966	3.50788	0.583272	33.7558	0.388355
3191	scenarios.txt	FALSE	30	30	11153.4	0.433605	-3.74951	-5.80703	0.916837	1.4372	0.107011	27.9555	0.327229
3192	scenarios.txt	FALSE	30	10	11294.8	0.58916	-3.1263	-4.02717	0.906285	9.49455	0.610032	28.6146	0.16906
3193	scenarios.txt	FALSE	17	26	18147.9	0.170914	-2.6986	-4.19426	0.924131	9.92278	0.741286	25.2872	0.214068
3194	scenarios.txt	FALSE	30	30	17543.2	0.806061	-2.56514	-4.0128	0.936911	1.78104	0.106396	14.8695	0.0257909
3195	scenarios.txt	FALSE	30	14	13698.5	0.581901	-4.67297	-4.49406	0.976855	7.82113	0.210615	20.1563	0.0281943
3196	scenarios.txt	FALSE	30	10	14450.9	0.878428	-2.29147	-4.47432	0.929459	7.76969	0.613389	16.908	0.222947
3197	scenarios.txt	FALSE	10	28	13083.2	0.426862	-4.20898	-5.8824	0.949285	6.15094	0.589931	26.7816	0.266106
3198	scenarios.txt	FALSE	10	30	16495.6	0.781968	-2.73073	-4.91435	0.982858	4.52909	0.160184	39.4549	0.23275
3199	scenarios.txt	FALSE	30	20	14136.6	0.416651	-5.67541	-5.34485	0.941092	7.93628	0.263004	21.8861	0.168384
3200	scenarios.txt	FALSE	30	13	12016.4	0.817617	-5.91571	-4.79379	0.910301	4.6245	0.74385	9.79465	0.342611
3201	scenarios.txt	FALSE	30	30	16489.5	0.172833	-2.36919	-5.42639	0.967611	6.07046	0.494149	4.4526	0.0792397
3202	scenarios.txt	FALSE	30	30	11288.1	0.449287	-5.60225	-5.61901	0.90593	2.44608	0.570449	15.7424	0.15427
3203	scenarios.txt	FALSE	30	11	17442.8	0.785001	-3.68939	-5.49318	0.943086	8.38719	0.588347	10.7074	0.01551
3204	scenarios.txt	FALSE	30	12	12000.5	0.769	-2.81773	-4.26212	0.946616	5.47772	0.40345	33.0305	0.253501
3205	scenarios.txt	FALSE	30	30	10417.4	0.10807	-2.93139	-4.42323	0.926296	2.32594	0.108577	2.72186	0.0048193
3206	scenarios.txt	FALSE	30	10	14830.1	0.535334	-3.92968	-4.26136	0.941316	8.22691	0.544181	31.5714	0.0539897
3207	scenarios.txt	FALSE	30	20	18695.3	0.700512	-5.57107	-5.98295	0.945024	6.95123	0.293022	13.1804	0.381821
3208	scenarios.txt	FALSE	5	30	19456.4	0.295439	-3.66385	-4.37662	0.979241	1.87746	0.397841	20.704	0.13694
3209	scenarios.txt	FALSE	26	30	16364.5	0.103219	-3.57839	-4.73211	0.987864	2.39432	0.815147	22.9796	0.128519
3210	scenarios.txt	FALSE	5	30	16422.4	0.298207	-3.20053	-5.17612	0.91889	7.54124	0.502057	49.114	0.305323
3211	scenarios.txt	FALSE	15	12	14654.2	0.708249	-2.5977	-4.2329	0.941866	4.23558	0.584118	46.3071	0.183638
3212	scenarios.txt	FALSE	30	16	13540.8	0.685428	-4.78105	-5.82338	0.938643	4.88374	0.610748	26.3775	0.357755
3213	scenarios.txt	FALSE	30	30	19733.6	0.576244	-2.03967	-4.20651	0.904835	5.19747	0.489111	26.0728	0.0337011
3214	scenarios.txt	FALSE	6	23	19302.6	0.687626	-2.53205	-4.335	0.929716	4.3152	0.849729	44.0814	0.384851
3215	scenarios.txt	FALSE	14	9	11760.1	0.755801	-2.64527	-4.41568	0.961949	5.99243	0.804274	43.8671	0.00250063
3216	scenarios.txt	FALSE	7	30	18221.8	0.55564	-5.16269	-4.6903	0.973484	4.17693	0.152639	44.8333	0.191886
3217	scenarios.txt	FALSE	30	30	12618.5	0.783984	-2.50908	-4.70213	0.962046	3.34932	0.29154	39.3398	0.299928
3218	scenarios.txt	FALSE	22	19	19184.5	0.318402	-3.88883	-5.2496	0.934766	9.30113	0.395813	35.6547	0.328967
3219	scenarios.txt	FALSE	30	30	15161.4	0.655816	-2.48504	-4.16453	0.988776	3.26733	0.144147	19.4246	0.0504303
3220	scenarios.txt	FALSE	30	24	17071.5	0.308951	-2.75499	-4.06177	0.950237	7.06037	0.634296	34.4663	0.310179
3221	scenarios.txt	FALSE	30	30	16713.1	0.245581	-2.93826	-5.00324	0.937783	8.32739	0.491615	19.1566	0.189911
3222	scenarios.txt	FALSE	12	30	15068.1	0.136972	-4.2858	-5.78242	0.985028	1.46681	0.550283	44.5444	0.0250331
3223	scenarios.txt	FALSE	8	30	18635.7	0.517064	-3.47642	-5.86458	0.903774	3.59405	0.578629	27.0294	0.284554
3224	scenarios.txt	FALSE	6	30	18407.1	0.258503	-5.14819	-4.64999	0.911075	3.82765	0.214395	41.3878	0.258408
3225	scenarios.txt	FALSE	30	13	18079.1	0.753755	-5.38645	-5.01156	0.945428	5.64755	0.587575	33.2056	0.23356
3226	scenarios.txt	FALSE	30	15	12920.5	0.327041	-4.57086	-4.80604	0.945479	8.25184	0.877064	3.12478	0.0213959
3227	scenarios.txt	FALSE	30	24	10972.1	0.848134	-3.00328	-5.8958	0.927885	3.90918	0.832062	43.5987	0.397124
3228	scenarios.txt	FALSE	30	15	12134.3	0.787585	-5.1849	-4.20298	0.972639	5.29463	0.270594	21.5204	0.374154
3229	scenarios.txt	FALSE	20	30	11666.8	0.511888	-4.06159	-5.48639	0.9198	5.68279	0.591373	47.1088	0.298948
3230	scenarios.txt	FALSE	30	17	12935.9	0.894785	-5.97632	-5.14061	0.969202	4.34793	0.318756	22.278	0.289893
3231	scenarios.txt	FALSE	30	20	12959.6	0.751571	-2.4745	-5.19543	0.949537	9.10741	0.228689	44.2443	0.0518252
3232	scenarios.txt	FALSE	30	22	15559	0.765329	-2.79178	-5.27121	0.977402	2.10201	0.873577	14.4501	0.2482
3233	scenarios.txt	FALSE	30	13	15046	0.592587	-2.20619	-5.07976	0.97941	5.2829	0.675944	20.2522	0.0532299
3234	scenarios.txt	FALSE	30	30	12724	0.435429	-5.48497	-4.54764	0.925887	2.98479	0.2191	29.3112	0.319346
3235	scenarios.txt	FALSE	30	17	17501.4	0.793437	-4.55361	-5.88671	0.937955	6.63657	0.239158	27.5319	0.0254112
3236	scenarios.txt	FALSE	30	12	15922.1	0.584219	-4.13653	-4.53531	0.979927	8.37048	0.478953	33.4548	0.344005
3237	scenarios.txt	FALSE	13	30	13217.8	0.230165	-5.08816	-5.59439	0.978796	5.59254	0.189399	30.7043	0.127817
3238	scenarios.txt	FALSE	30	30	15297.9	0.192515	-5.15375	-4.76828	0.932628	7.82779	0.797701	9.21736	0.325919
3239	scenarios.txt	FALSE	30	30	10834.6	0.296316	-3.48838	-5.47011	0.941034	2.13355	0.361712	30.1814	0.0173178
3240	scenarios.txt	FALSE	14	30	16165.6	0.754442	-4.25325	-4.74005	0.920133	2.21429	0.166731	29.3837	0.139951
3241	scenarios.txt	FALSE	30	30	15135.7	0.29241	-3.23634	-5.58958	0.902467	8.92045	0.397473	24.3473	0.391711
3242	scenarios.txt	FALSE	8	30	14269.6	0.125117	-5.86261	-4.03433	0.900713	7.9109	0.749371	33.2588	0.301009
3243	scenarios.txt	FALSE	30	12	14230.2	0.572585	-4.79645	-4.40915	0.95435	8.07416	0.471657	26.042	0.024241
3244	scenarios.txt	FALSE	24	9	18889.9	0.890949	-2.6557	-4.87092	0.953634	9.79357	0.855369	28.6495	0.0707818
3245	scenarios.txt	FALSE	8	15	19545.1	0.550786	-2.53105	-5.27506	0.981455	8.12	0.639553	37.791	0.310571
3246	scenarios.txt	FALSE	30	20	19023.1	0.651406	-4.6957	-4.0444	0.932562	3.36615	0.385007	6.58656	0.215263
3247	scenarios.txt	FALSE	30	19	10250.4	0.542196	-5.10816	-5.85579	0.950341	4.5006	0.62396	43.7799	0.194015
3248	scenarios.txt	FALSE	8	30	13371.5	0.182545	-2.84658	-5.43425	0.949055	4.76502	0.718685	36.536	0.15253
3249	scenarios.txt	FALSE	12	30	15906.8	0.166331	-3.58445	-5.82932	0.982517	4.00805	0.57642	35.4491	0.220039
3250	scenarios.txt	FALSE	17	30	16371.8	0.124407	-2.3397	-5.06718	0.949014	1.28918	0.579873	28.0497	0.091413
3251	scenarios.txt	FALSE	10	30	16620.3	0.41719	-3.58069	-5.89184	0.907558	5.72336	0.862665	27.2048	0.380295
3252	scenarios.txt	FALSE	30	30	10200.4	0.10661	-4.10007	-4.35277	0.917487	3.77167	0.620742	19.0239	0.0343447
3253	scenarios.txt	FALSE	30	30	10280.8	0.138561	-4.88293	-4.23812	0.988208	1.66678	0.396633	24.6097	0.0828127
3254	scenarios.txt	FALSE	10	13	10192.5	0.745736	-5.89772	-4.99108	0.964873	8.54133	0.390399	47.0563	0.190099
3255	scenarios.txt	FALSE	2	30	19429.6	0.111554	-2.0615	-5.08487	0.944284	4.53983	0.569558	46.151	0.308956
3256	scenarios.txt	FALSE	30	11	17624.3	0.407482	-3.15792	-5.68464	0.985276	9.93515	0.600397	39.2008	0.171555
3257	scenarios.txt	FALSE	5	30	19678.5	0.298934	-3.01964	-5.48824	0.915169	4.74742	0.839633	35.0809	0.0159619
3258	scenarios.txt	FALSE	17	30	14732.3	0.521817	-4.86623	-5.9389	0.903626	8.95898	0.158111	39.1486	0.109374
3259	scenarios.txt	FALSE	30	11	16738.5	0.711708	-2.81405	-5.91615	0.968267	5.36836	0.723858	9.75692	0.0615384
3260	scenarios.txt	FALSE	30	30	10926.1	0.333557	-3.13424	-5.69277	0.979309	5.27087	0.35931	2.57098	0.369917
3261	scenarios.txt	FALSE	30	30	12854.5	0.78095	-5.22184	-4.09818	0.928625	1.09362	0.790202	44.4209	0.279137
3262	scenarios.txt	FALSE	30	12	17581.9	0.606098	-5.47693	-4.05559	0.954126	4.59788	0.586327	8.86672	0.196623
3263	scenarios.txt	FALSE	4	30	19537.5	0.197809	-3.34159	-4.52323	0.984648	3.06855	0.366859	13.4276	0.344947
3264	scenarios.txt	FALSE	30	30	11337	0.64251	-4.56785	-5.56478	0.901211	2.91437	0.279978	41.0208	0.108133
3265	scenarios.txt	FALSE	30	11	16110.4	0.7856	-4.60499	-4.60555	0.964109	6.82743	0.47596	18.872	0.200167
3266	scenarios.txt	FALSE	30	30	16612.1	0.565725	-4.87826	-4.90268	0.976879	1.06507	0.878074	5.76403	0.39128
3267	scenarios.txt	FALSE	30	12	12063.4	0.638372	-2.08554	-5.54063	0.909601	8.13631	0.651613	8.92521	0.136724
3268	scenarios.txt	FALSE	30	13	17802.1	0.745484	-5.45165	-4.73404	0.965167	4.67412	0.481627	11.8643	0.368061
3269	scenarios.txt	FALSE	30	30	11546.5	0.653132	-3.86663	-5.49901	0.943193	1.23658	0.376178	13.8312	0.366321
3270	scenarios.txt	FALSE	30	30	12102.9	0.1334	-3.67866	-5.19189	0.959034	2.02645	0.748502	37.8703	0.238621
3271	scenarios.txt	FALSE	6	30	15646.2	0.414048	-3.96863	-5.1317	0.930469	4.57206	0.449411	34.1107	0.0957048
3272	scenarios.txt	FALSE	30	30	11452	0.364363	-2.70631	-5.53279	0.919139	5.60521	0.413212	13.8661	0.266966
3273	scenarios.txt	FALSE	6	30	14768.3	0.606596	-2.46876	-5.13799	0.920365	5.14031	0.654713	49.5788	0.147345
3274	scenarios.txt	FALSE	30	29	13353.6	0.489363	-4.95234	-5.83062	0.965444	3.28331	0.574417	31.0357	0.188358
3275	scenarios.txt	FALSE	30	30	14600.7	0.579527	-4.97698	-4.37266	0.974684	1.13325	0.286593	15.5966	0.227094
3276	scenarios.txt	FALSE	30	17	11839.2	0.71773	-4.59096	-5.41813	0.962435	5.23104	0.301779	12.3866	0.320808
3277	scenarios.txt	FALSE	30	7	12675.4	0.86973	-4.65523	-5.63553	0.975336	7.73178	0.458435	36.5656	0.201801
3278	scenarios.txt	FALSE	30	30	10423.4	0.611844	-5.37937	-5.15093	0.955425	3.05384	0.25801	42.1838	0.342812
3279	scenarios.txt	FALSE	30	10	10909.5	0.577415	-5.25683	-4.56657	0.902762	9.93741	0.583079	42.8594	0.129441
3280	scenarios.txt	FALSE	12	30	14386.5	0.367147	-3.38396	-4.14053	0.904706	3.22372	0.764271	43.9401	0.258827
3281	scenarios.txt	FALSE	14	30	13177.5	0.142027	-4.33757	-5.87265	0.954062	3.93792	0.153896	41.0898	0.312992
3282	scenarios.txt	FALSE	30	30	19006.5	0.668913	-3.04124	-5.05625	0.922753	6.58763	0.19881	21.2521	0.225531
3283	scenarios.txt	FALSE	5	19	12410	0.507852	-3.48357	-5.96323	0.936652	5.89602	0.537219	38.6412	0.0107945
3284	scenarios.txt	FALSE	30	30	12519.4	0.282572	-4.28167	-4.2107	0.968785	5.73767	0.206862	3.5606	0.262953
3285	scenarios.txt	FALSE	30	30	15417.4	0.474333	-5.49303	-4.68822	0.900509	4.13082	0.30916	15.7116	0.157203
3286	scenarios.txt	FALSE	6	30	17698.4	0.356268	-3.41928	-5.95643	0.929128	7.3002	0.411647	48.999	0.329985
3287	scenarios.txt	FALSE	30	25	12774.1	0.547734	-3.93547	-5.88505	0.985639	4.18789	0.527754	31.2341	0.239617
3288	scenarios.txt	FALSE	30	9	11476.1	0.476054	-2.43746	-4.41938	0.981176	8.51753	0.434316	13.6487	0.351095
3289	scenarios.txt	FALSE	30	30	13710.9	0.231234	-2.61753	-4.78561	0.951965	6.74879	0.528602	22.6722	0.0316541
