Date	Time	IndoorsTemperature	IndoorsRH	IndoorsCo2	OutdoorsTemperature	OutdoorsIrradiation	OutdoorsWindSpeed	GrowthLightIntensity	ScreenEffect1	ScreenEffect2	ScreenNetEffect1	ScreenNetEffect2	VentEffect1	VentEffect2
3/8/2019	22:21:57	23.1629791259766	64.777702331543	473.151763916016	19.6246185302734	3.30169364071153e-10	3.61117142048603e-13	0	1	1	0.65	0.2	0	5.57999992370605
3/8/2019	22:51:57	22.4418964385986	65.7474212646484	464.362548828125	18.3112449645996	1.23338364803501e-14	1.18469217611428e-16	0	1	1	0.65	0.2	0	7.32000017166138
3/8/2019	23:21:57	21.5261669158936	66.656623840332	458.503112792969	17.3731231689453	1.89013377241658e-16	0.190604344010353	0	1	1	0.65	0.2	0	9.30000019073486
3/8/2019	23:51:57	20.9364738464355	67.2981262207031	443.854400634766	16.6226234436035	0	0.00823433417826891	0	1	1	0.65	0.2	0	9.77999973297119
4/8/2019	0:21:57	20.3149471282959	66.9418106079102	443.854400634766	16.0597496032715	0	3.63558569915767e-07	0	1	1	0.65	0.2	0	9.77999973297119
4/8/2019	0:51:57	19.9664421081543	66.9403381347656	436.530090332031	15.8678741455078	0	1.60516929609278e-11	0	1	1	0.65	0.2	0	10.0200004577637
4/8/2019	1:21:57	20.3274269104004	65.0421600341797	449.713897705078	15.3098707199097	0	7.08709237654562e-16	0	1	1	0.65	0.2	0	6.23999977111816
4/8/2019	1:51:57	20.6368789672852	64.1301116943359	455.573333740234	14.6588668823242	0	1.86120468559209e-16	0	1	1	0.65	0.2	0	4.1399998664856
4/8/2019	2:21:57	20.5099487304688	63.8116569519043	461.432830810547	14.0078630447388	0	0	0	1	1	0.65	0.2	0	4.1399998664856
4/8/2019	2:51:57	20.6753768920898	63.5063247680664	457.038238525391	14.286865234375	0	0	0	1	1	0.65	0.2	0	3.05999994277954
4/8/2019	3:21:57	20.9098625183105	63.9252433776855	465.827423095703	14.5658664703369	0	0	0	1	1	0.65	0.2	0	3.59999990463257
4/8/2019	3:51:57	20.8507537841797	65.2564544677734	465.827423095703	14.8448677062988	0	0	0	1	1	0.65	0.2	0	6.30000019073486
4/8/2019	4:21:57	20.5401134490967	65.382080078125	462.897705078125	14.6588668823242	0	0	0	1	1	0.65	0.2	0	7.26000022888184
4/8/2019	4:51:57	20.7547187805176	64.7668151855469	464.362548828125	14.8448677062988	0	0	0	1	1	0.65	0.2	0	5.57999992370605
4/8/2019	5:21:57	20.8663597106934	64.7978286743164	468.757141113281	14.9378681182861	0	0	0	1	1	0.65	0.2	0	5.57999992370605
4/8/2019	5:51:57	20.6801509857178	65.4415969848633	464.362548828125	14.4728660583496	0	0	0	1	1	0.65	0.2	0	6.42000007629395
4/8/2019	6:21:57	19.6122894287109	66.1256790161133	467.292266845703	14.0078630447388	12.8201246261597	0	0	0.600390014648438	0	0.390253509521484	0	0	6.96000003814697
4/8/2019	6:51:57	19.5815715789795	67.0309982299805	458.503112792969	14.3798656463623	51.8854026794434	0	0	0	0	0	0	0	10.0200004577637
4/8/2019	7:21:57	21.0635871887207	64.4411392211914	448.2490234375	15.8678741455078	139.987533569336	0	0	0	0	0	0	0	6.11999988555908
4/8/2019	7:51:57	23.371711730957	60.7931251525879	436.530090332031	17.0916862487793	50.0594940185547	0	0	0	0	0	0	0	6.23999977111816
4/8/2019	8:21:57	23.0517292022705	64.1374435424805	430.670654296875	16.7164363861084	59.2011680603027	0	0	0	0	0	0	0	4.07999992370605
4/8/2019	8:51:57	22.7784080505371	64.8135452270508	437.994964599609	16.9040603637695	83.8514099121094	0	0	0	0	0	0	0	5.57999992370605
